depth,gate_count,num_qubits,cx_count,remote_gate_count,teleportation_count,profile,bell_fidelity,latency,waiting_time,link_loss,gate_error,readout_error,output_fidelity
12,52,8,3,2,2,Good,0.9911,13.29,6.64,0.013,0.0022364433106278336,0.0030113422059200655,0.928056
12,52,8,3,2,2,Good,0.9911,13.29,6.64,0.013,0.0022364433106278336,0.0030113422059200655,0.919462
14,62,8,3,2,2,Good,0.969,11.1,5.55,0.0273,0.007752731368629251,0.0044329691168661315,0.919089
14,62,8,3,2,2,Good,0.969,11.1,5.55,0.0273,0.007752731368629251,0.0044329691168661315,0.920745
19,84,5,2,2,2,Excellent,0.998,8.73,4.36,0.0048,0.001,0.0020264759152183835,0.992127
19,84,5,2,2,2,Excellent,0.998,8.73,4.36,0.0048,0.001,0.0020264759152183835,0.993693
20,49,4,2,2,2,Good,0.992,19.45,9.73,0.0109,0.0020087576945449215,0.006467923631039353,0.996394
20,49,4,2,2,2,Good,0.992,19.45,9.73,0.0109,0.0020087576945449215,0.006467923631039353,0.994032
15,89,8,1,1,1,Poor,0.9325,82.17,41.08,0.0725,0.01687654590248358,0.02770947814750864,0.827069
15,89,8,1,1,1,Poor,0.9325,82.17,41.08,0.0725,0.01687654590248358,0.02770947814750864,0.831262
9,44,7,1,0,0,Poor,0.8985,85.62,42.81,0.1055,0.02537307967445135,0.01983167729619489,0.959
9,44,7,1,0,0,Poor,0.8985,85.62,42.81,0.1055,0.02537307967445135,0.01983167729619489,0.965573
8,27,5,1,1,1,Good,0.9778,12.75,6.38,0.0227,0.005544492536384171,0.004300741773274672,0.984046
8,27,5,1,1,1,Good,0.9778,12.75,6.38,0.0227,0.005544492536384171,0.004300741773274672,0.983288
19,99,7,1,1,1,Excellent,1.0004,8.97,4.48,0.0011,0.001,0.002755412426128428,0.960418
19,99,7,1,1,1,Excellent,1.0004,8.97,4.48,0.0011,0.001,0.002755412426128428,0.966555
12,68,8,2,2,2,Poor,0.9101,72.58,36.29,0.0883,0.022472542440203747,0.02180248354361171,0.942494
12,68,8,2,2,2,Poor,0.9101,72.58,36.29,0.0883,0.022472542440203747,0.02180248354361171,0.932801
9,48,7,1,1,1,Average,0.9421,32.8,16.4,0.0566,0.014465326072014228,0.00822111139814979,0.960588
9,48,7,1,1,1,Average,0.9421,32.8,16.4,0.0566,0.014465326072014228,0.00822111139814979,0.959794
19,49,4,2,1,1,Average,0.9316,46.21,23.1,0.0676,0.017103956549112592,0.014326749367777149,0.995177
19,49,4,2,1,1,Average,0.9316,46.21,23.1,0.0676,0.017103956549112592,0.014326749367777149,0.996184
15,48,4,1,0,0,Average,0.944,30.55,15.27,0.0531,0.013997338169718543,0.012253890423905216,0.997831
15,48,4,1,0,0,Average,0.944,30.55,15.27,0.0531,0.013997338169718543,0.012253890423905216,0.996352
13,75,8,1,1,1,Poor,0.8552,92.26,46.13,0.148,0.0361948648936625,0.024203599208031973,0.92321
13,75,8,1,1,1,Poor,0.8552,92.26,46.13,0.148,0.0361948648936625,0.024203599208031973,0.910081
14,76,8,3,3,3,Excellent,0.9911,5.9,2.95,0.007,0.002234285210089254,0.0016796493135545166,0.910116
14,76,8,3,3,3,Excellent,0.9911,5.9,2.95,0.007,0.002234285210089254,0.0016796493135545166,0.926443
10,26,4,1,1,1,Excellent,0.9935,5.46,2.73,0.0053,0.0016357207073885993,0.0019072915813460349,0.995993
10,26,4,1,1,1,Excellent,0.9935,5.46,2.73,0.0053,0.0016357207073885993,0.0019072915813460349,0.995309
17,50,5,4,4,4,Average,0.9396,41.65,20.82,0.0611,0.015099372308131409,0.007679656319817435,0.984077
17,50,5,4,4,4,Average,0.9396,41.65,20.82,0.0611,0.015099372308131409,0.007679656319817435,0.988057
14,40,4,2,2,2,Poor,0.8906,83.1,41.55,0.1089,0.02735812363107548,0.01909750266547154,0.993402
14,40,4,2,2,2,Poor,0.8906,83.1,41.55,0.1089,0.02735812363107548,0.01909750266547154,0.99582
9,45,8,2,2,2,Average,0.9605,32.9,16.45,0.0413,0.009886249063904146,0.010893062026914008,0.967539
9,45,8,2,2,2,Average,0.9605,32.9,16.45,0.0413,0.009886249063904146,0.010893062026914008,0.955153
18,69,5,2,2,2,Excellent,0.9941,5.04,2.52,0.003,0.001475463456995313,0.001274469610514654,0.993515
18,69,5,2,2,2,Excellent,0.9941,5.04,2.52,0.003,0.001475463456995313,0.001274469610514654,0.98979
18,42,5,1,1,1,Good,0.9764,15.0,7.5,0.0267,0.0059012705456824854,0.0032883019863686313,0.990505
18,42,5,1,1,1,Good,0.9764,15.0,7.5,0.0267,0.0059012705456824854,0.0032883019863686313,0.990126
19,54,4,1,1,1,Excellent,0.9974,7.3,3.65,0.0008,0.001,0.0018585685726016713,0.996009
19,54,4,1,1,1,Excellent,0.9974,7.3,3.65,0.0008,0.001,0.0018585685726016713,0.995757
6,23,7,1,1,1,Average,0.9317,25.16,12.58,0.0679,0.017075900838532942,0.01251688032864152,0.882342
6,23,7,1,1,1,Average,0.9317,25.16,12.58,0.0679,0.017075900838532942,0.01251688032864152,0.880843
19,70,5,2,1,1,Poor,0.8964,76.2,38.1,0.1017,0.025889647532596982,0.020092699217226957,0.983146
19,70,5,2,1,1,Poor,0.8964,76.2,38.1,0.1017,0.025889647532596982,0.020092699217226957,0.993092
11,37,6,1,0,0,Excellent,0.999,7.55,3.78,0.0011,0.001,0.002811845463160101,0.987387
11,37,6,1,0,0,Excellent,0.999,7.55,3.78,0.0011,0.001,0.002811845463160101,0.990973
17,54,6,3,2,2,Good,0.984,12.36,6.18,0.0129,0.003989041584328501,0.0054095959410926635,0.980772
17,54,6,3,2,2,Good,0.984,12.36,6.18,0.0129,0.003989041584328501,0.0054095959410926635,0.98533
20,85,7,6,4,4,Poor,0.8609,84.06,42.03,0.1406,0.03478348355517974,0.029797979216037888,0.938992
20,85,7,6,4,4,Poor,0.8609,84.06,42.03,0.1406,0.03478348355517974,0.029797979216037888,0.935758
16,57,6,2,1,1,Good,0.9819,14.4,7.2,0.0194,0.004516142617568303,0.006185318716605713,0.981615
16,57,6,2,1,1,Good,0.9819,14.4,7.2,0.0194,0.004516142617568303,0.006185318716605713,0.977141
7,33,8,2,2,2,Average,0.9571,35.22,17.61,0.0424,0.010724293846811395,0.007455120406671619,0.951772
7,33,8,2,2,2,Average,0.9571,35.22,17.61,0.0424,0.010724293846811395,0.007455120406671619,0.94327
18,45,4,1,1,1,Poor,0.8561,79.02,39.51,0.1463,0.03598732692075268,0.01561534070779387,0.993018
18,45,4,1,1,1,Poor,0.8561,79.02,39.51,0.1463,0.03598732692075268,0.01561534070779387,0.991105
10,50,8,1,1,1,Excellent,0.9953,7.25,3.63,0.0081,0.0011839740826876666,0.002964771162186795,0.932822
10,50,8,1,1,1,Excellent,0.9953,7.25,3.63,0.0081,0.0011839740826876666,0.002964771162186795,0.929446
13,36,4,1,0,0,Poor,0.8892,99.55,49.77,0.1119,0.027706857547596803,0.020458469395285693,0.994783
13,36,4,1,0,0,Poor,0.8892,99.55,49.77,0.1119,0.027706857547596803,0.020458469395285693,0.992248
18,65,6,1,1,1,Poor,0.8712,88.72,44.36,0.1243,0.032197040617351624,0.024463298616629693,0.964079
18,65,6,1,1,1,Poor,0.8712,88.72,44.36,0.1243,0.032197040617351624,0.024463298616629693,0.949576
8,27,6,2,0,0,Average,0.9407,22.84,11.42,0.0571,0.01482342601370551,0.012789869240019694,0.984113
8,27,6,2,0,0,Average,0.9407,22.84,11.42,0.0571,0.01482342601370551,0.012789869240019694,0.982519
10,60,8,1,0,0,Average,0.9476,22.45,11.22,0.0565,0.013094254922417808,0.009481853900414497,0.910245
10,60,8,1,0,0,Average,0.9476,22.45,11.22,0.0565,0.013094254922417808,0.009481853900414497,0.919473
10,39,7,2,1,1,Excellent,0.9991,6.55,3.27,0.0038,0.001,0.002626369567629602,0.965557
10,39,7,2,1,1,Excellent,0.9991,6.55,3.27,0.0038,0.001,0.002626369567629602,0.971298
11,59,6,1,0,0,Good,0.9716,13.42,6.71,0.0253,0.007100767954178133,0.006999906484412114,0.984765
11,59,6,1,0,0,Good,0.9716,13.42,6.71,0.0253,0.007100767954178133,0.006999906484412114,0.989049
18,92,8,3,3,3,Good,0.9761,11.62,5.81,0.0266,0.005978980749118151,0.006236174878557205,0.90968
18,92,8,3,3,3,Good,0.9761,11.62,5.81,0.0266,0.005978980749118151,0.006236174878557205,0.898748
20,59,5,2,2,2,Excellent,0.9906,7.05,3.53,0.0068,0.0023470818018540285,0.0018883974196105514,0.990887
20,59,5,2,2,2,Excellent,0.9906,7.05,3.53,0.0068,0.0023470818018540285,0.0018883974196105514,0.993465
20,84,6,2,1,1,Good,0.9869,15.34,7.67,0.0162,0.0032757798050869757,0.004876062420129011,0.986135
20,84,6,2,1,1,Good,0.9869,15.34,7.67,0.0162,0.0032757798050869757,0.004876062420129011,0.979259
17,59,5,1,1,1,Poor,0.9063,73.08,36.54,0.0925,0.023430753568598722,0.02291189682692224,0.974934
17,59,5,1,1,1,Poor,0.9063,73.08,36.54,0.0925,0.023430753568598722,0.02291189682692224,0.978182
10,45,8,1,1,1,Average,0.9495,21.57,10.78,0.0492,0.01262787628810716,0.014474348431979998,0.920325
10,45,8,1,1,1,Average,0.9495,21.57,10.78,0.0492,0.01262787628810716,0.014474348431979998,0.93799
10,42,7,2,2,2,Poor,0.8603,54.59,27.29,0.1428,0.03491834093490945,0.02826944660577011,0.935205
10,42,7,2,2,2,Poor,0.8603,54.59,27.29,0.1428,0.03491834093490945,0.02826944660577011,0.933192
18,56,4,2,1,1,Average,0.929,27.07,13.54,0.0698,0.01775797182883848,0.0072255003642252005,0.963181
18,56,4,2,1,1,Average,0.929,27.07,13.54,0.0698,0.01775797182883848,0.0072255003642252005,0.959975
16,40,4,1,1,1,Good,0.9876,11.38,5.69,0.0157,0.0031099930286842825,0.005784287954303934,0.993934
16,40,4,1,1,1,Good,0.9876,11.38,5.69,0.0157,0.0031099930286842825,0.005784287954303934,0.996678
6,19,4,1,0,0,Average,0.9684,26.47,13.23,0.036,0.007894631316288953,0.011871040792928427,0.93139
6,19,4,1,0,0,Average,0.9684,26.47,13.23,0.036,0.007894631316288953,0.011871040792928427,0.923928
13,34,4,1,1,1,Poor,0.8758,81.95,40.97,0.1198,0.03104919348929172,0.027550315809080028,0.990868
13,34,4,1,1,1,Poor,0.8758,81.95,40.97,0.1198,0.03104919348929172,0.027550315809080028,0.987506
13,58,8,1,1,1,Good,0.9885,12.91,6.46,0.01,0.002875781580601894,0.005282654864089716,0.929559
13,58,8,1,1,1,Good,0.9885,12.91,6.46,0.01,0.002875781580601894,0.005282654864089716,0.914572
8,22,5,1,0,0,Average,0.949,22.03,11.02,0.051,0.012742275211772236,0.014906651884771738,0.987114
8,22,5,1,0,0,Average,0.949,22.03,11.02,0.051,0.012742275211772236,0.014906651884771738,0.991331
21,108,7,3,3,3,Excellent,0.9877,8.18,4.09,0.0098,0.003068472903705849,0.0010324844622178952,0.964949
21,108,7,3,3,3,Excellent,0.9877,8.18,4.09,0.0098,0.003068472903705849,0.0010324844622178952,0.961197
17,38,4,3,2,2,Good,0.9801,17.33,8.66,0.0226,0.004962531377103618,0.005940747939249246,0.99516
17,38,4,3,2,2,Good,0.9801,17.33,8.66,0.0226,0.004962531377103618,0.005940747939249246,0.993095
10,34,6,1,0,0,Excellent,0.998,6.76,3.38,0.0034,0.001,0.0026607673135272056,0.983775
10,34,6,1,0,0,Excellent,0.998,6.76,3.38,0.0034,0.001,0.0026607673135272056,0.987842
21,72,7,3,3,3,Good,0.9915,18.11,9.06,0.0113,0.002125026685902559,0.004830718309789413,0.960568
21,72,7,3,3,3,Good,0.9915,18.11,9.06,0.0113,0.002125026685902559,0.004830718309789413,0.960017
12,47,6,1,1,1,Excellent,0.9893,8.96,4.48,0.0089,0.00267548641392093,0.0016201517658737837,0.982643
12,47,6,1,1,1,Excellent,0.9893,8.96,4.48,0.0089,0.00267548641392093,0.0016201517658737837,0.983265
21,104,7,1,1,1,Average,0.942,21.1,10.55,0.0559,0.014503727749128642,0.013897108243754003,0.939547
21,104,7,1,1,1,Average,0.942,21.1,10.55,0.0559,0.014503727749128642,0.013897108243754003,0.943822
16,34,4,1,1,1,Average,0.9592,23.73,11.87,0.0447,0.01020647545061601,0.01294646164415697,0.994658
16,34,4,1,1,1,Average,0.9592,23.73,11.87,0.0447,0.01020647545061601,0.01294646164415697,0.996884
16,83,7,2,1,1,Good,0.9843,14.96,7.48,0.02,0.003926840795900721,0.005077103414139768,0.968235
16,83,7,2,1,1,Good,0.9843,14.96,7.48,0.02,0.003926840795900721,0.005077103414139768,0.958764
19,44,4,3,3,3,Excellent,0.9869,7.15,3.58,0.01,0.0032866041972649807,0.0015875328380049979,0.997742
19,44,4,3,3,3,Excellent,0.9869,7.15,3.58,0.01,0.0032866041972649807,0.0015875328380049979,0.99524
8,19,4,1,1,1,Average,0.9588,39.83,19.91,0.0423,0.010308404491581019,0.010408928583064364,0.98661
8,19,4,1,1,1,Average,0.9588,39.83,19.91,0.0423,0.010308404491581019,0.010408928583064364,0.984496
7,46,7,1,1,1,Average,0.954,38.45,19.22,0.0474,0.01150073176470015,0.013331822630638146,0.971437
7,46,7,1,1,1,Average,0.954,38.45,19.22,0.0474,0.01150073176470015,0.013331822630638146,0.968953
8,23,4,1,0,0,Poor,0.8677,68.17,34.08,0.1341,0.03307339299170667,0.02929184094419412,0.975834
8,23,4,1,0,0,Poor,0.8677,68.17,34.08,0.1341,0.03307339299170667,0.02929184094419412,0.984257
20,61,5,2,2,2,Excellent,0.9991,5.63,2.82,0.0024,0.001,0.0017243011650868415,0.990534
20,61,5,2,2,2,Excellent,0.9991,5.63,2.82,0.0024,0.001,0.0017243011650868415,0.991839
17,60,7,3,2,2,Average,0.9633,33.32,16.66,0.0331,0.009174616518732664,0.009935599589230659,0.940414
17,60,7,3,2,2,Average,0.9633,33.32,16.66,0.0331,0.009174616518732664,0.009935599589230659,0.946049
14,48,6,1,0,0,Good,0.9863,19.61,9.8,0.0105,0.003414446580639219,0.005070981096833568,0.985801
14,48,6,1,0,0,Good,0.9863,19.61,9.8,0.0105,0.003414446580639219,0.005070981096833568,0.975729
9,52,8,1,1,1,Average,0.939,43.25,21.62,0.0582,0.015253952048508962,0.01189501746210914,0.944317
9,52,8,1,1,1,Average,0.939,43.25,21.62,0.0582,0.015253952048508962,0.01189501746210914,0.951093
12,48,7,3,0,0,Excellent,0.996,5.68,2.84,0.0007,0.0010034891879812657,0.002426739788727629,0.972319
12,48,7,3,0,0,Excellent,0.996,5.68,2.84,0.0007,0.0010034891879812657,0.002426739788727629,0.965553
16,35,4,1,1,1,Average,0.9459,41.29,20.64,0.052,0.013524065767924393,0.009399653425893906,0.993935
16,35,4,1,1,1,Average,0.9459,41.29,20.64,0.052,0.013524065767924393,0.009399653425893906,0.993673
17,87,6,1,0,0,Poor,0.887,90.18,45.09,0.1141,0.028253067771977253,0.016293232224778992,0.971122
17,87,6,1,0,0,Poor,0.887,90.18,45.09,0.1141,0.028253067771977253,0.016293232224778992,0.976281
18,91,6,1,1,1,Poor,0.8717,76.28,38.14,0.1315,0.032074942508722976,0.016106260693668585,0.941508
18,91,6,1,1,1,Poor,0.8717,76.28,38.14,0.1315,0.032074942508722976,0.016106260693668585,0.95258
8,32,6,1,0,0,Poor,0.8849,73.29,36.65,0.1114,0.028776363709534653,0.02743580592203098,0.976829
8,32,6,1,0,0,Poor,0.8849,73.29,36.65,0.1114,0.028776363709534653,0.02743580592203098,0.972942
11,55,8,1,1,1,Good,0.9673,14.33,7.16,0.0282,0.008165029229690007,0.003496644482556049,0.947323
11,55,8,1,1,1,Good,0.9673,14.33,7.16,0.0282,0.008165029229690007,0.003496644482556049,0.945774
15,64,5,1,1,1,Good,0.9686,11.62,5.81,0.0287,0.007860013471406718,0.00678993254723859,0.992732
15,64,5,1,1,1,Good,0.9686,11.62,5.81,0.0287,0.007860013471406718,0.00678993254723859,0.989999
15,92,8,1,0,0,Excellent,0.9942,6.25,3.13,0.0064,0.0014605391897615227,0.0012503405902538054,0.913947
15,92,8,1,0,0,Excellent,0.9942,6.25,3.13,0.0064,0.0014605391897615227,0.0012503405902538054,0.923919
11,54,8,1,1,1,Good,0.9815,11.71,5.86,0.0225,0.004617393702941508,0.004350478346423209,0.910443
11,54,8,1,1,1,Good,0.9815,11.71,5.86,0.0225,0.004617393702941508,0.004350478346423209,0.916788
6,43,8,2,1,1,Poor,0.8878,94.45,47.22,0.1136,0.028056781447692275,0.019531411694319337,0.945732
6,43,8,2,1,1,Poor,0.8878,94.45,47.22,0.1136,0.028056781447692275,0.019531411694319337,0.95104
21,86,7,3,1,1,Poor,0.8796,60.2,30.1,0.1185,0.030101749008295375,0.02577544327668656,0.913179
21,86,7,3,1,1,Poor,0.8796,60.2,30.1,0.1185,0.030101749008295375,0.02577544327668656,0.900025
18,82,6,1,1,1,Good,0.9758,17.61,8.8,0.0203,0.0060594408363883745,0.003966951443745868,0.978469
18,82,6,1,1,1,Good,0.9758,17.61,8.8,0.0203,0.0060594408363883745,0.003966951443745868,0.97636
19,63,7,4,2,2,Good,0.9751,19.63,9.81,0.028,0.006227859519272377,0.00673500614099762,0.956029
19,63,7,4,2,2,Good,0.9751,19.63,9.81,0.028,0.006227859519272377,0.00673500614099762,0.960257
21,90,5,1,1,1,Poor,0.9005,74.94,37.47,0.0947,0.024862868895547702,0.029178492061038556,0.987619
21,90,5,1,1,1,Poor,0.9005,74.94,37.47,0.0947,0.024862868895547702,0.029178492061038556,0.98931
20,85,8,2,0,0,Good,0.9784,12.15,6.08,0.0171,0.005388124432712027,0.0049795768141007056,0.91738
20,85,8,2,0,0,Good,0.9784,12.15,6.08,0.0171,0.005388124432712027,0.0049795768141007056,0.922777
15,61,7,1,1,1,Excellent,0.9995,9.24,4.62,0.0043,0.001,0.002455016126718784,0.957824
15,61,7,1,1,1,Excellent,0.9995,9.24,4.62,0.0043,0.001,0.002455016126718784,0.966021
17,82,7,2,0,0,Excellent,0.9912,7.0,3.5,0.0057,0.0021890658549832964,0.0021064458532423034,0.965836
17,82,7,2,0,0,Excellent,0.9912,7.0,3.5,0.0057,0.0021890658549832964,0.0021064458532423034,0.967636
18,45,4,1,1,1,Poor,0.9125,88.22,44.11,0.0924,0.021871686800927853,0.02520597960178291,0.985179
18,45,4,1,1,1,Poor,0.9125,88.22,44.11,0.0924,0.021871686800927853,0.02520597960178291,0.99014
10,22,4,2,0,0,Excellent,0.9904,6.97,3.48,0.0079,0.002389529821070935,0.002877897133910751,0.99845
10,22,4,2,0,0,Excellent,0.9904,6.97,3.48,0.0079,0.002389529821070935,0.002877897133910751,0.993822
18,93,8,1,1,1,Excellent,0.997,5.23,2.61,0.0014,0.001,0.00194748830079038,0.926428
18,93,8,1,1,1,Excellent,0.997,5.23,2.61,0.0014,0.001,0.00194748830079038,0.941298
10,42,7,1,0,0,Good,0.9744,13.28,6.64,0.0223,0.006409085490631017,0.00696246295024456,0.949781
10,42,7,1,0,0,Good,0.9744,13.28,6.64,0.0223,0.006409085490631017,0.00696246295024456,0.949762
16,76,6,2,0,0,Poor,0.9092,85.44,42.72,0.094,0.02270643921163873,0.020525367147986542,0.976925
16,76,6,2,0,0,Poor,0.9092,85.44,42.72,0.094,0.02270643921163873,0.020525367147986542,0.977176
19,42,4,2,2,2,Average,0.9429,43.9,21.95,0.059,0.014283132997511605,0.007213177239710666,0.991805
19,42,4,2,2,2,Average,0.9429,43.9,21.95,0.059,0.014283132997511605,0.007213177239710666,0.988793
14,62,7,1,1,1,Good,0.975,17.21,8.61,0.0217,0.00624133623087153,0.005516100964581454,0.961314
14,62,7,1,1,1,Good,0.975,17.21,8.61,0.0217,0.00624133623087153,0.005516100964581454,0.956145
18,100,8,1,0,0,Good,0.9859,18.22,9.11,0.0148,0.0035295571221957978,0.0058020836445658065,0.923663
18,100,8,1,0,0,Good,0.9859,18.22,9.11,0.0148,0.0035295571221957978,0.0058020836445658065,0.916155
12,65,7,2,1,1,Poor,0.8808,75.09,37.55,0.1189,0.02980054753816408,0.02772565492270558,0.938603
12,65,7,2,1,1,Poor,0.8808,75.09,37.55,0.1189,0.02980054753816408,0.02772565492270558,0.933217
12,84,8,1,1,1,Average,0.9496,49.94,24.97,0.0491,0.012591647892969793,0.014653483937572386,0.930399
12,84,8,1,1,1,Average,0.9496,49.94,24.97,0.0491,0.012591647892969793,0.014653483937572386,0.919846
21,85,6,2,1,1,Good,0.9824,19.57,9.79,0.0156,0.00439878407663305,0.006765942185309846,0.962297
21,85,6,2,1,1,Good,0.9824,19.57,9.79,0.0156,0.00439878407663305,0.006765942185309846,0.969271
15,73,6,1,1,1,Good,0.98,16.9,8.45,0.0198,0.004995506839552494,0.005241950360944879,0.986386
15,73,6,1,1,1,Good,0.98,16.9,8.45,0.0198,0.004995506839552494,0.005241950360944879,0.979543
15,48,6,1,0,0,Excellent,0.9985,7.87,3.93,0.0054,0.001,0.0017890649112817267,0.983617
15,48,6,1,0,0,Excellent,0.9985,7.87,3.93,0.0054,0.001,0.0017890649112817267,0.978645
10,42,6,1,0,0,Average,0.9276,21.26,10.63,0.0682,0.018105563586767792,0.014392077055119044,0.96474
10,42,6,1,0,0,Average,0.9276,21.26,10.63,0.0682,0.018105563586767792,0.014392077055119044,0.969083
21,70,6,4,3,3,Good,0.9836,12.02,6.01,0.0208,0.004110329784084987,0.00578468520258729,0.974399
21,70,6,4,3,3,Good,0.9836,12.02,6.01,0.0208,0.004110329784084987,0.00578468520258729,0.97293
9,34,5,1,0,0,Good,0.9769,12.42,6.21,0.0234,0.005771566100133518,0.005551778293634551,0.989127
9,34,5,1,0,0,Good,0.9769,12.42,6.21,0.0234,0.005771566100133518,0.005551778293634551,0.991416
9,20,4,2,1,1,Poor,0.894,66.51,33.26,0.1078,0.02649509817424403,0.017062005512995432,0.978554
9,20,4,2,1,1,Poor,0.894,66.51,33.26,0.1078,0.02649509817424403,0.017062005512995432,0.970639
11,48,8,2,1,1,Poor,0.8593,82.64,41.32,0.1405,0.03517370003368239,0.02475808037811398,0.872146
11,48,8,2,1,1,Poor,0.8593,82.64,41.32,0.1405,0.03517370003368239,0.02475808037811398,0.865437
16,82,6,1,1,1,Average,0.9296,39.38,19.69,0.0663,0.017605717786077446,0.011593066825402986,0.98024
16,82,6,1,1,1,Average,0.9296,39.38,19.69,0.0663,0.017605717786077446,0.011593066825402986,0.981098
7,44,8,1,1,1,Good,0.9776,14.18,7.09,0.0268,0.005603217919020798,0.0031453593968502223,0.931625
7,44,8,1,1,1,Good,0.9776,14.18,7.09,0.0268,0.005603217919020798,0.0031453593968502223,0.93089
21,140,7,1,0,0,Good,0.975,19.37,9.68,0.0292,0.00624555765567561,0.006506972671671694,0.979937
21,140,7,1,0,0,Good,0.975,19.37,9.68,0.0292,0.00624555765567561,0.006506972671671694,0.977913
21,73,7,1,1,1,Good,0.9776,18.51,9.26,0.0194,0.00560807534934693,0.003450587044080618,0.95986
21,73,7,1,1,1,Good,0.9776,18.51,9.26,0.0194,0.00560807534934693,0.003450587044080618,0.966989
12,48,6,1,1,1,Good,0.9763,16.11,8.05,0.0228,0.005929903033507905,0.004710813001253624,0.984041
12,48,6,1,1,1,Good,0.9763,16.11,8.05,0.0228,0.005929903033507905,0.004710813001253624,0.984315
8,29,6,4,3,3,Poor,0.9116,83.46,41.73,0.0848,0.022094094331861047,0.01985402505127624,0.956392
8,29,6,4,3,3,Poor,0.9116,83.46,41.73,0.0848,0.022094094331861047,0.01985402505127624,0.956781
20,48,5,2,2,2,Average,0.9602,48.62,24.31,0.0421,0.009962252075913641,0.007091485873553344,0.97608
20,48,5,2,2,2,Average,0.9602,48.62,24.31,0.0421,0.009962252075913641,0.007091485873553344,0.971759
15,73,8,1,1,1,Excellent,0.9893,8.19,4.1,0.0094,0.0026827293016093157,0.001441698479937443,0.916673
15,73,8,1,1,1,Excellent,0.9893,8.19,4.1,0.0094,0.0026827293016093157,0.001441698479937443,0.910228
17,77,8,3,2,2,Poor,0.8595,85.1,42.55,0.143,0.03511256145740127,0.027029924876700466,0.77728
17,77,8,3,2,2,Poor,0.8595,85.1,42.55,0.143,0.03511256145740127,0.027029924876700466,0.784917
13,48,5,2,2,2,Excellent,0.9933,7.63,3.81,0.0053,0.0016659706388723883,0.002834489413561951,0.989173
13,48,5,2,2,2,Excellent,0.9933,7.63,3.81,0.0053,0.0016659706388723883,0.002834489413561951,0.985969
10,46,8,1,0,0,Good,0.9758,13.28,6.64,0.0204,0.006061107650462277,0.0038216059421574463,0.971875
10,46,8,1,0,0,Good,0.9758,13.28,6.64,0.0204,0.006061107650462277,0.0038216059421574463,0.964937
19,43,5,2,1,1,Poor,0.887,78.2,39.1,0.1147,0.0282440246994069,0.019622543460497268,0.978421
19,43,5,2,1,1,Poor,0.887,78.2,39.1,0.1147,0.0282440246994069,0.019622543460497268,0.985591
18,39,4,1,0,0,Average,0.941,44.49,22.25,0.0598,0.01476226666567057,0.00736231842182263,0.989328
18,39,4,1,0,0,Average,0.941,44.49,22.25,0.0598,0.01476226666567057,0.00736231842182263,0.987571
7,45,8,1,1,1,Excellent,0.9932,9.93,4.97,0.0047,0.001712451234885809,0.0013599626536514172,0.930656
7,45,8,1,1,1,Excellent,0.9932,9.93,4.97,0.0047,0.001712451234885809,0.0013599626536514172,0.929539
19,48,5,1,0,0,Average,0.9584,49.79,24.89,0.0453,0.01040074547523695,0.014254138492196582,0.962123
19,48,5,1,0,0,Average,0.9584,49.79,24.89,0.0453,0.01040074547523695,0.014254138492196582,0.963166
10,48,8,3,2,2,Average,0.9292,23.56,11.78,0.0697,0.01769582118131577,0.008018776698580869,0.918743
10,48,8,3,2,2,Average,0.9292,23.56,11.78,0.0697,0.01769582118131577,0.008018776698580869,0.920628
19,91,7,1,1,1,Poor,0.9087,91.17,45.58,0.0898,0.022834841432606445,0.01913474591692691,0.941924
19,91,7,1,1,1,Poor,0.9087,91.17,45.58,0.0898,0.022834841432606445,0.01913474591692691,0.950599
12,35,5,3,2,2,Excellent,1.0006,5.5,2.75,0.0003,0.001,0.0024065725337298572,0.984265
12,35,5,3,2,2,Excellent,1.0006,5.5,2.75,0.0003,0.001,0.0024065725337298572,0.983373
13,55,7,2,1,1,Good,0.9709,17.54,8.77,0.0255,0.007279979169536238,0.006973933764972193,0.953867
13,55,7,2,1,1,Good,0.9709,17.54,8.77,0.0255,0.007279979169536238,0.006973933764972193,0.962089
15,34,5,2,1,1,Good,0.9787,19.86,9.93,0.0204,0.005322354755207592,0.004100615682034422,0.990363
15,34,5,2,1,1,Good,0.9787,19.86,9.93,0.0204,0.005322354755207592,0.004100615682034422,0.987854
21,98,7,2,1,1,Excellent,0.9923,9.86,4.93,0.0094,0.0019256097127154648,0.0025716091919610364,0.958646
